# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 6126   7.65747580E-06   4.96031989E-03   2.29446568E-03   1.02140848E-02   1.53896136E-01   1.09634352E-01
BEEF                 6127   7.67597493E-06   4.98519116E-03   2.36275569E-03   1.02140848E-02   1.51170197E-01   1.09548521E-01
BEEF                 6128   7.70437688E-06   5.00101376E-03   2.43303870E-03   1.02140848E-02   1.48575276E-01   1.08967278E-01
BEEF                 6129   7.70185729E-06   4.97350511E-03   2.48202923E-03   1.02140848E-02   1.45986734E-01   1.07671701E-01
BEEF                 6130   7.62886056E-06   4.91473704E-03   2.50769181E-03   1.02140848E-02   1.41519516E-01   1.05294107E-01
BEEF                 6131   7.63402637E-06   4.82500150E-03   2.51074988E-03   1.02140848E-02   1.36831755E-01   1.02873092E-01
BEEF                 6132   7.63068396E-06   4.82416967E-03   2.47424214E-03   1.02140848E-02   1.32257647E-01   9.99071469E-02
BEEF                 6133   7.61744235E-06   4.74564644E-03   2.40584246E-03   1.02140848E-02   1.27830927E-01   9.68543633E-02
BEEF                 6134   7.59379333E-06   4.57226921E-03   2.31400957E-03   1.02140848E-02   1.25720929E-01   9.48030767E-02
BEEF                 6135   7.54501510E-06   4.31895513E-03   2.21384415E-03   1.02140848E-02   1.24949686E-01   9.30731465E-02
BEEF                 6136   7.56607943E-06   4.11442453E-03   2.12341034E-03   1.02140848E-02   1.24207278E-01   9.22233410E-02
BEEF                 6137   7.56246863E-06   4.09077715E-03   2.04704709E-03   1.02140848E-02   1.23683890E-01   9.25048901E-02
BEEF                 6138   7.64231554E-06   4.10614905E-03   1.99763988E-03   1.02140848E-02   1.22461835E-01   9.34051635E-02
BEEF                 6139   7.57414872E-06   4.12415527E-03   1.97424574E-03   1.02140848E-02   1.27585416E-01   9.46235464E-02
BEEF                 6140   7.63264102E-06   4.12817700E-03   1.96846918E-03   1.02140848E-02   1.32821453E-01   9.54382827E-02
BEEF                 6141   7.67231529E-06   4.11734887E-03   1.98472375E-03   1.02140848E-02   1.36658878E-01   9.57549015E-02
BEEF                 6142   7.65330452E-06   4.11234620E-03   2.02409412E-03   1.02140848E-02   1.39292016E-01   9.56921872E-02
BEEF                 6143   7.70406726E-06   4.11778703E-03   2.07584081E-03   1.02140848E-02   1.40354402E-01   9.53588858E-02
BEEF                 6144   7.73351096E-06   4.14530598E-03   2.14203453E-03   1.02140848E-02   1.42466970E-01   9.58005746E-02
BEEF                 6145   7.75356577E-06   4.25710871E-03   2.23310676E-03   1.02140848E-02   1.45605043E-01   9.70709929E-02
BEEF                 6146   7.77324453E-06   4.51079377E-03   2.31980380E-03   1.02140848E-02   1.48678511E-01   9.91066476E-02
BEEF                 6147   7.83332288E-06   4.74949227E-03   2.39778839E-03   1.02140848E-02   1.52500561E-01   1.01725962E-01
BEEF                 6148   7.74692810E-06   4.94086169E-03   2.45157018E-03   1.02140848E-02   1.53254920E-01   1.03778740E-01
BEEF                 6149   7.76572609E-06   5.09502643E-03   2.49949300E-03   1.02140848E-02   1.52459260E-01   1.05905751E-01
BEEF                 6150   7.81825471E-06   5.25320447E-03   2.55842879E-03   1.02140848E-02   1.51626222E-01   1.08650721E-01
BEEF                 6151   7.77881650E-06   5.38402025E-03   2.61057158E-03   1.02140848E-02   1.50194275E-01   1.11250896E-01
BEEF                 6152   7.83597869E-06   5.45856512E-03   2.64420969E-03   1.02140848E-02   1.52462855E-01   1.13474086E-01
BEEF                 6153   7.76049928E-06   5.40439142E-03   2.63479155E-03   1.02140848E-02   1.51912269E-01   1.14300236E-01
BEEF                 6154   7.79257320E-06   5.20001055E-03   2.56998949E-03   1.02140848E-02   1.49560827E-01   1.13215220E-01
BEEF                 6155   7.68371033E-06   4.89431645E-03   2.44766324E-03   1.02140848E-02   1.43563740E-01   1.09660979E-01
BEEF                 6156   7.65459344E-06   4.61468201E-03   2.32812256E-03   1.02140848E-02   1.35912489E-01   1.05530757E-01
BEEF                 6157   7.57907810E-06   4.38242032E-03   2.23522413E-03   1.02140848E-02   1.34099971E-01   1.02612212E-01
BEEF                 6158   7.54787207E-06   4.21143623E-03   2.17800055E-03   1.02140848E-02   1.35232356E-01   1.01778852E-01
BEEF                 6159   7.63895837E-06   4.09197444E-03   2.15746038E-03   1.02140848E-02   1.37134200E-01   1.03368239E-01
BEEF                 6160   7.53189630E-06   4.07834880E-03   2.16377587E-03   1.02140848E-02   1.39922253E-01   1.06467869E-01
BEEF                 6161   7.57297141E-06   4.08848835E-03   2.19256156E-03   1.02140848E-02   1.42809639E-01   1.09742786E-01
BEEF                 6162   7.64432929E-06   4.11014436E-03   2.21791439E-03   1.02140848E-02   1.43168129E-01   1.09811217E-01
BEEF                 6163   7.64804686E-06   4.16585069E-03   2.24418928E-03   1.02140848E-02   1.41877799E-01   1.08190843E-01
BEEF                 6164   7.57696146E-06   4.26076957E-03   2.26733908E-03   1.02140848E-02   1.35004263E-01   1.03298506E-01
BEEF                 6165   7.64746823E-06   4.33391139E-03   2.27049395E-03   1.02140848E-02   1.23856209E-01   9.62219253E-02
BEEF                 6166   7.57018611E-06   4.40612522E-03   2.27496528E-03   1.02140848E-02   1.17827052E-01   9.10317910E-02
BEEF                 6167   7.53370312E-06   4.43796949E-03   2.26984555E-03   1.02140848E-02   1.13567827E-01   8.81326788E-02
BEEF                 6168   7.49857344E-06   4.43646412E-03   2.26321671E-03   1.02140848E-02   1.12266575E-01   8.81634584E-02
BEEF                 6169   7.48706559E-06   4.45580421E-03   2.27923377E-03   1.02140848E-02   1.12783955E-01   9.03032320E-02
BEEF                 6170   7.52366873E-06   4.49430122E-03   2.30984913E-03   1.02140848E-02   1.15757728E-01   9.40326706E-02
BEEF                 6171   7.59012312E-06   4.57875619E-03   2.35317132E-03   1.02140848E-02   1.21304367E-01   9.87913898E-02
BEEF                 6172   7.59585338E-06   4.72187414E-03   2.43148686E-03   1.02140848E-02   1.33081953E-01   1.08157033E-01
BEEF                 6173   7.66494819E-06   4.91677758E-03   2.52901694E-03   1.02140848E-02   1.51826762E-01   1.22675354E-01
BEEF                 6174   7.83921456E-06   5.06423294E-03   2.60231184E-03   1.02140848E-02   1.70735270E-01   1.37260872E-01
BEEF                 6175   7.89855485E-06   5.13198513E-03   2.63920045E-03   1.02140848E-02   1.84512141E-01   1.48182931E-01
BEEF                 6176   7.83757640E-06   5.11896496E-03   2.63705047E-03   1.02140848E-02   1.91143273E-01   1.53725491E-01
BEEF                 6177   7.89544664E-06   4.96998843E-03   2.57353086E-03   1.02140848E-02   1.86287532E-01   1.50257886E-01
BEEF                 6178   7.79514942E-06   4.72699567E-03   2.45621995E-03   1.02140848E-02   1.68685213E-01   1.36952111E-01
BEEF                 6179   7.70428551E-06   4.62874073E-03   2.33335058E-03   1.02140848E-02   1.49097047E-01   1.21851860E-01
BEEF                 6180   7.57625046E-06   4.53378777E-03   2.22088354E-03   1.02140848E-02   1.30320019E-01   1.07035732E-01
BEEF                 6181   7.48219399E-06   4.46999620E-03   2.13559978E-03   1.02140848E-02   1.14632985E-01   9.41718719E-02
BEEF                 6182   7.51294083E-06   4.49146488E-03   2.11174489E-03   1.02140848E-02   1.05802407E-01   8.65479790E-02
BEEF                 6183   7.43552751E-06   4.58465420E-03   2.12932229E-03   1.02140848E-02   9.97074579E-02   8.15828327E-02
BEEF                 6184   7.44601214E-06   4.71619622E-03   2.18054217E-03   1.02140848E-02   9.60641008E-02   7.90699460E-02
BEEF                 6185   7.45614772E-06   4.87108100E-03   2.24615768E-03   1.02140848E-02   9.65660627E-02   7.85479330E-02
BEEF                 6186   7.41709161E-06   5.01739839E-03   2.31345898E-03   1.02140848E-02   1.00011366E-01   7.90995243E-02
BEEF                 6187   7.45847809E-06   5.17379325E-03   2.37255885E-03   1.02140848E-02   1.03989372E-01   8.00794166E-02
BEEF                 6188   7.49040004E-06   5.29076008E-03   2.39960853E-03   1.02140848E-02   1.08785578E-01   8.13232762E-02
BEEF                 6189   7.45395829E-06   5.37548867E-03   2.38792456E-03   1.02140848E-02   1.13400823E-01   8.22594579E-02
BEEF                 6190   7.45026745E-06   5.43125497E-03   2.36517660E-03   1.02140848E-02   1.18163263E-01   8.36528077E-02
BEEF                 6191   7.46827849E-06   5.43395056E-03   2.32279186E-03   1.02140848E-02   1.21556828E-01   8.52352093E-02
BEEF                 6192   7.54393349E-06   5.42492076E-03   2.29539883E-03   1.02140848E-02   1.23298671E-01   8.68510629E-02
BEEF                 6193   7.49180767E-06   5.37756663E-03   2.26131316E-03   1.02140848E-02   1.23393170E-01   8.83361660E-02
BEEF                 6194   7.47924713E-06   5.28332023E-03   2.23776954E-03   1.02140848E-02   1.22102903E-01   9.03137322E-02
BEEF                 6195   7.49649003E-06   5.15336879E-03   2.22798950E-03   1.02140848E-02   1.24520860E-01   9.27348439E-02
BEEF                 6196   7.50425571E-06   5.00853432E-03   2.24041162E-03   1.02140848E-02   1.28504960E-01   9.51967371E-02
BEEF                 6197   7.48120251E-06   4.84350634E-03   2.26162959E-03   1.02140848E-02   1.31536109E-01   9.72900028E-02
BEEF                 6198   7.52559739E-06   4.67479276E-03   2.29409322E-03   1.02140848E-02   1.34276109E-01   9.93259630E-02
BEEF                 6199   7.51936758E-06   4.53493358E-03   2.33556216E-03   1.02140848E-02   1.36421775E-01   1.00490971E-01
BEEF                 6200   7.53665771E-06   4.77001507E-03   2.39559720E-03   1.02140848E-02   1.37787369E-01   1.01120144E-01
BEEF                 6201   7.56279669E-06   5.02851610E-03   2.47727830E-03   1.02140848E-02   1.39045872E-01   1.01707022E-01
BEEF                 6202   7.69946901E-06   5.25616154E-03   2.56931793E-03   1.02140848E-02   1.40456374E-01   1.02547996E-01
BEEF                 6203   7.67587945E-06   5.55238713E-03   2.67170012E-03   1.02140848E-02   1.42116907E-01   1.04070255E-01
BEEF                 6204   7.77321175E-06   6.00002188E-03   2.78238159E-03   1.02140848E-02   1.43855019E-01   1.06307374E-01
BEEF                 6205   7.81261776E-06   6.46553076E-03   2.88651267E-03   1.02140848E-02   1.45540385E-01   1.08599980E-01
BEEF                 6206   7.90150063E-06   6.90380813E-03   2.97189987E-03   1.02140848E-02   1.47074553E-01   1.10606166E-01
BEEF                 6207   7.92368142E-06   7.27524684E-03   3.03391379E-03   1.02140848E-02   1.48072112E-01   1.12167725E-01
BEEF                 6208   7.89770584E-06   7.56288378E-03   3.07312045E-03   1.02140848E-02   1.49312801E-01   1.13818272E-01
BEEF                 6209   7.92948645E-06   7.62215911E-03   3.04057205E-03   1.02140848E-02   1.46980457E-01   1.12588614E-01
BEEF                 6210   7.91953227E-06   7.51400600E-03   2.96058357E-03   1.02140848E-02   1.41770431E-01   1.08869002E-01
BEEF                 6211   7.86684976E-06   7.22990398E-03   2.83779530E-03   1.02140848E-02   1.34586837E-01   1.03545896E-01
BEEF                 6212   7.73171680E-06   6.77655330E-03   2.67010113E-03   1.02140848E-02   1.26581137E-01   9.69767944E-02
BEEF                 6213   7.66703883E-06   6.22764334E-03   2.49260076E-03   1.02140848E-02   1.20703116E-01   9.16072241E-02
BEEF                 6214   7.59310816E-06   5.58784999E-03   2.30892485E-03   1.02140848E-02   1.18352608E-01   8.80071208E-02
BEEF                 6215   7.47953556E-06   4.97510836E-03   2.15323374E-03   1.02140848E-02   1.17810941E-01   8.59878415E-02
BEEF                 6216   7.46817313E-06   4.43847146E-03   2.02475948E-03   1.02140848E-02   1.18684670E-01   8.52540599E-02
BEEF                 6217   7.42846064E-06   4.01420499E-03   1.93128903E-03   1.02140848E-02   1.19759030E-01   8.56306296E-02
BEEF                 6218   7.46718212E-06   3.76835914E-03   1.89300384E-03   1.02140848E-02   1.20838090E-01   8.73876199E-02
BEEF                 6219   7.45705402E-06   3.75183582E-03   1.90395801E-03   1.02140848E-02   1.22024548E-01   9.04235320E-02
BEEF                 6220   7.46927449E-06   3.87795457E-03   1.97883985E-03   1.02140848E-02   1.26768548E-01   9.54039359E-02
BEEF                 6221   7.49090221E-06   3.98321594E-03   2.05981828E-03   1.02140848E-02   1.27104307E-01   9.73092117E-02
BEEF                 6222   7.45952844E-06   4.20956063E-03   2.13312007E-03   1.02140848E-02   1.23178453E-01   9.62764136E-02
BEEF                 6223   7.54803743E-06   4.59614592E-03   2.20088012E-03   1.02140848E-02   1.20152619E-01   9.56338922E-02
BEEF                 6224   7.52414944E-06   4.93369709E-03   2.24546723E-03   1.02140848E-02   1.17854864E-01   9.50683188E-02
BEEF                 6225   7.58907341E-06   5.16937149E-03   2.27093849E-03   1.02140848E-02   1.18725746E-01   9.60929439E-02
BEEF                 6226   7.56154147E-06   5.26115066E-03   2.27905945E-03   1.02140848E-02   1.21078116E-01   9.77182107E-02
BEEF                 6227   7.64125718E-06   5.30350766E-03   2.30600667E-03   1.02140848E-02   1.24738359E-01   1.01003068E-01
BEEF                 6228   7.69790627E-06   5.29134557E-03   2.33936282E-03   1.02140848E-02   1.27777576E-01   1.04061434E-01
BEEF                 6229   7.72182084E-06   5.26827355E-03   2.40405192E-03   1.02140848E-02   1.32844278E-01   1.09633356E-01
BEEF                 6230   7.85774807E-06   5.26375036E-03   2.50504682E-03   1.02140848E-02   1.43600650E-01   1.18844949E-01
BEEF                 6231   8.05832742E-06   5.29327427E-03   2.62457717E-03   1.02140848E-02   1.60503050E-01   1.30910582E-01
BEEF                 6232   8.20722562E-06   5.34567695E-03   2.74785082E-03   1.02140848E-02   1.80520897E-01   1.45040467E-01
BEEF                 6233   8.30518058E-06   5.33382867E-03   2.81366579E-03   1.02140848E-02   1.92713134E-01   1.52669444E-01
BEEF                 6234   8.26692664E-06   5.22439573E-03   2.80724195E-03   1.02140848E-02   1.93973219E-01   1.51513698E-01
BEEF                 6235   8.19845650E-06   5.05358496E-03   2.73954663E-03   1.02140848E-02   1.86203185E-01   1.43045964E-01
BEEF                 6236   7.98149160E-06   4.89630710E-03   2.63183289E-03   1.02140848E-02   1.74170861E-01   1.31115574E-01
BEEF                 6237   7.83295518E-06   4.57366530E-03   2.45316983E-03   1.02140848E-02   1.56941319E-01   1.14581089E-01
BEEF                 6238   7.64398804E-06   4.26179612E-03   2.26128406E-03   1.02140848E-02   1.41056645E-01   1.00668805E-01
BEEF                 6239   7.47428959E-06   4.08272675E-03   2.11468607E-03   1.02140848E-02   1.31043760E-01   9.27240269E-02
BEEF                 6240   7.44846526E-06   3.99040353E-03   2.01659946E-03   1.02140848E-02   1.28932080E-01   9.04878257E-02
BEEF                 6241   7.53609917E-06   3.97088241E-03   1.97483658E-03   1.02140848E-02   1.41331099E-01   9.81911883E-02
BEEF                 6242   7.56691122E-06   4.03948887E-03   2.00396943E-03   1.02140848E-02   1.72427361E-01   1.19951456E-01
BEEF                 6243   7.71927978E-06   4.18392284E-03   2.08133439E-03   1.02140848E-02   2.11077598E-01   1.48007606E-01
BEEF                 6244   7.84094584E-06   4.31638020E-03   2.16124867E-03   1.02140848E-02   2.36957419E-01   1.67201321E-01
BEEF                 6245   7.85655580E-06   4.38948520E-03   2.20063121E-03   1.02140848E-02   2.39373504E-01   1.68696248E-01
BEEF                 6246   7.81781325E-06   4.45886837E-03   2.23113132E-03   1.02140848E-02   2.33628910E-01   1.62239699E-01
BEEF                 6247   7.67448092E-06   4.46510257E-03   2.21478592E-03   1.02140848E-02   2.10301525E-01   1.40881587E-01
BEEF                 6248   7.65834950E-06   4.45399257E-03   2.15068366E-03   1.02140848E-02   1.81716659E-01   1.16734875E-01
BEEF                 6249   7.57604265E-06   4.42555907E-03   2.11470678E-03   1.02140848E-02   1.63800186E-01   1.03938893E-01
BEEF                 6250   7.50736262E-06   4.44677857E-03   2.12464951E-03   1.02140848E-02   1.53165494E-01   9.97919715E-02
BEEF                 6251   7.62252676E-06   4.50943465E-03   2.17814793E-03   1.02140848E-02   1.42739191E-01   9.61956376E-02
BEEF                 6252   7.60886241E-06   4.62660548E-03   2.27745814E-03   1.02140848E-02   1.33967650E-01   9.27257840E-02
BEEF                 6253   7.61838023E-06   4.81005774E-03   2.37228900E-03   1.02140848E-02   1.31776059E-01   9.19031206E-02
BEEF                 6254   7.57716550E-06   4.96979432E-03   2.45996160E-03   1.02140848E-02   1.34446479E-01   9.37571366E-02
BEEF                 6255   7.62107510E-06   5.22576841E-03   2.54524163E-03   1.02140848E-02   1.40791648E-01   9.80417412E-02
BEEF                 6256   7.60846814E-06   5.43113651E-03   2.60172492E-03   1.02140848E-02   1.46703752E-01   1.02076519E-01
BEEF                 6257   7.60706305E-06   5.48967910E-03   2.59709711E-03   1.02140848E-02   1.44668751E-01   1.01331531E-01
BEEF                 6258   7.53279725E-06   5.41353518E-03   2.53654646E-03   1.02140848E-02   1.34296256E-01   9.54284691E-02
BEEF                 6259   7.60042130E-06   5.28399315E-03   2.46140210E-03   1.02140848E-02   1.25138254E-01   9.03674931E-02
BEEF                 6260   7.49095582E-06   5.09183053E-03   2.36718310E-03   1.02140848E-02   1.19139610E-01   8.67780020E-02
BEEF                 6261   7.53408095E-06   4.88777618E-03   2.28426164E-03   1.02140848E-02   1.17203153E-01   8.53547411E-02
BEEF                 6262   7.48581739E-06   4.61674557E-03   2.18692599E-03   1.02140848E-02   1.17407231E-01   8.50342826E-02
BEEF                 6263   7.47665244E-06   4.35892925E-03   2.11301944E-03   1.02140848E-02   1.18308554E-01   8.56563134E-02
BEEF                 6264   7.44571426E-06   4.10375573E-03   2.05589447E-03   1.02140848E-02   1.18880780E-01   8.66876582E-02
BEEF                 6265   7.50237596E-06   3.92565871E-03   2.02016238E-03   1.02140848E-02   1.19375116E-01   8.80537179E-02
BEEF                 6266   7.53535610E-06   3.80925281E-03   2.00467360E-03   1.02140848E-02   1.18901276E-01   8.86773568E-02
BEEF                 6267   7.44260806E-06   3.81284883E-03   2.01497993E-03   1.02140848E-02   1.18281676E-01   8.89687808E-02
BEEF                 6268   7.51611247E-06   3.83095287E-03   2.04275111E-03   1.02140848E-02   1.16607849E-01   8.86900876E-02
BEEF                 6269   7.51241436E-06   3.88145215E-03   2.09441571E-03   1.02140848E-02   1.13968620E-01   8.76171244E-02
BEEF                 6270   7.45447142E-06   4.06626108E-03   2.17586734E-03   1.02140848E-02   1.14479999E-01   8.62084472E-02
BEEF                 6271   7.61610904E-06   4.29586812E-03   2.26241045E-03   1.02140848E-02   1.15630970E-01   8.53213590E-02
BEEF                 6272   7.58116954E-06   4.55332393E-03   2.36301944E-03   1.02140848E-02   1.18115892E-01   8.54659561E-02
BEEF                 6273   7.74623908E-06   4.84365932E-03   2.48499923E-03   1.02140848E-02   1.24786006E-01   8.88773337E-02
BEEF                 6274   7.73761480E-06   5.13152663E-03   2.61069300E-03   1.02140848E-02   1.35833122E-01   9.63158680E-02
BEEF                 6275   7.77871171E-06   5.40493783E-03   2.72040679E-03   1.02140848E-02   1.50276947E-01   1.07108530E-01
BEEF                 6276   7.83197712E-06   5.61571153E-03   2.78966365E-03   1.02140848E-02   1.64548672E-01   1.17941934E-01
BEEF                 6277   7.85927174E-06   5.67033538E-03   2.78132251E-03   1.02140848E-02   1.68761278E-01   1.21337958E-01
BEEF                 6278   7.78428646E-06   5.50770384E-03   2.67323795E-03   1.02140848E-02   1.56039517E-01   1.12037202E-01
BEEF                 6279   7.78026767E-06   5.17225384E-03   2.49281111E-03   1.02140848E-02   1.35949492E-01   9.74681139E-02
BEEF                 6280   7.61489677E-06   4.77164786E-03   2.28595012E-03   1.02140848E-02   1.22182428E-01   8.81546579E-02
BEEF                 6281   7.50798185E-06   4.40401975E-03   2.10956383E-03   1.02140848E-02   1.19109518E-01   8.75757866E-02
BEEF                 6282   7.50355279E-06   4.12391637E-03   1.99106943E-03   1.02140848E-02   1.23804493E-01   9.08021235E-02
BEEF                 6283   7.54904144E-06   3.97181926E-03   1.97177462E-03   1.02140848E-02   1.30766157E-01   9.76721537E-02
BEEF                 6284   7.61329048E-06   3.85768673E-03   2.02103132E-03   1.02140848E-02   1.51700056E-01   1.14004874E-01
BEEF                 6285   7.75017934E-06   3.99230265E-03   2.08970899E-03   1.02140848E-02   1.86713883E-01   1.37786544E-01
BEEF                 6286   7.94032276E-06   4.30755085E-03   2.14600095E-03   1.02140848E-02   2.16560501E-01   1.57565513E-01
BEEF                 6287   7.95223120E-06   4.66753764E-03   2.21846465E-03   1.02140848E-02   2.39262113E-01   1.72408785E-01
BEEF                 6288   7.91070705E-06   4.76564047E-03   2.23794967E-03   1.02140848E-02   2.33122993E-01   1.66991279E-01
BEEF                 6289   7.82960101E-06   4.72257385E-03   2.24875242E-03   1.02140848E-02   2.15910863E-01   1.54077600E-01
BEEF                 6290   7.68610048E-06   4.52396646E-03   2.23513110E-03   1.02140848E-02   1.83530269E-01   1.31361254E-01
BEEF                 6291   7.59572288E-06   4.27689242E-03   2.19220711E-03   1.02140848E-02   1.45783867E-01   1.06051165E-01
BEEF                 6292   7.53570923E-06   4.14142601E-03   2.16633702E-03   1.02140848E-02   1.23983077E-01   9.20053355E-02
BEEF                 6293   7.44766775E-06   4.16428750E-03   2.19791997E-03   1.02140848E-02   1.16500991E-01   8.71453004E-02
BEEF                 6294   7.47326486E-06   4.29693747E-03   2.27723362E-03   1.02140848E-02   1.11954801E-01   8.43822784E-02
BEEF                 6295   7.54023484E-06   4.65353448E-03   2.40347949E-03   1.02140848E-02   1.10858036E-01   8.53881368E-02
BEEF                 6296   7.57844255E-06   4.96853480E-03   2.51052279E-03   1.02140848E-02   1.18229294E-01   9.28505682E-02
BEEF                 6297   7.56838541E-06   5.18492583E-03   2.57402572E-03   1.02140848E-02   1.33720578E-01   1.05135991E-01
BEEF                 6298   7.60414739E-06   5.31601254E-03   2.60871545E-03   1.02140848E-02   1.59192567E-01   1.22448639E-01
BEEF                 6299   7.61553564E-06   5.34681280E-03   2.61511527E-03   1.02140848E-02   1.83694208E-01   1.38565817E-01
BEEF                 6300   7.67468187E-06   5.22133442E-03   2.53957642E-03   1.02140848E-02   1.86644694E-01   1.40229701E-01
BEEF                 6301   7.63248218E-06   5.03253711E-03   2.42804021E-03   1.02140848E-02   1.73115095E-01   1.30680790E-01
BEEF                 6302   7.59911576E-06   4.73368219E-03   2.28500178E-03   1.02140848E-02   1.47061078E-01   1.10797352E-01
BEEF                 6303   7.53186589E-06   4.36844787E-03   2.13730960E-03   1.02140848E-02   1.19828334E-01   8.94807837E-02
BEEF                 6304   7.43665751E-06   4.01353476E-03   2.01191969E-03   1.02140848E-02   1.04613472E-01   7.66959140E-02
BEEF                 6305   7.45030362E-06   3.86439172E-03   1.93341867E-03   1.02140848E-02   1.03913354E-01   7.49204232E-02
BEEF                 6306   7.45499066E-06   3.83119145E-03   1.93467539E-03   1.02140848E-02   1.07361421E-01   7.75616718E-02
BEEF                 6307   7.47921454E-06   3.97491159E-03   2.00600938E-03   1.02140848E-02   1.14392836E-01   8.36050583E-02
BEEF                 6308   7.53209832E-06   4.39463912E-03   2.12609665E-03   1.02140848E-02   1.29430449E-01   9.50847987E-02
BEEF                 6309   7.60078963E-06   4.67809403E-03   2.23565127E-03   1.02140848E-02   1.47823424E-01   1.08263460E-01
BEEF                 6310   7.62230849E-06   4.74724148E-03   2.29895944E-03   1.02140848E-02   1.59422798E-01   1.16239096E-01
BEEF                 6311   7.64452866E-06   4.73101637E-03   2.31076342E-03   1.02140848E-02   1.60026450E-01   1.16744828E-01
BEEF                 6312   7.62457246E-06   4.63134767E-03   2.29279930E-03   1.02140848E-02   1.50296642E-01   1.10344682E-01
BEEF                 6313   7.57225219E-06   4.57274205E-03   2.25669845E-03   1.02140848E-02   1.35023855E-01   1.00667206E-01
BEEF                 6314   7.54031592E-06   4.52515035E-03   2.21640408E-03   1.02140848E-02   1.21667657E-01   9.16679328E-02
BEEF                 6315   7.45214017E-06   4.39332152E-03   2.16168375E-03   1.02140848E-02   1.12020346E-01   8.36025066E-02
BEEF                 6316   7.42149648E-06   4.29041063E-03   2.12834313E-03   1.02140848E-02   1.08073674E-01   8.03387561E-02
BEEF                 6317   7.43891311E-06   4.27851297E-03   2.13134353E-03   1.02140848E-02   1.05789884E-01   7.92544473E-02
BEEF                 6318   7.44747646E-06   4.34214682E-03   2.16485554E-03   1.02140848E-02   1.05045952E-01   8.03214992E-02
BEEF                 6319   7.57840979E-06   4.44741776E-03   2.22194056E-03   1.02140848E-02   1.11081571E-01   8.58752110E-02
BEEF                 6320   7.63018092E-06   4.53178425E-03   2.27770426E-03   1.02140848E-02   1.25383809E-01   9.62364220E-02
BEEF                 6321   7.64995454E-06   4.55885746E-03   2.31175581E-03   1.02140848E-02   1.37208648E-01   1.03887830E-01
BEEF                 6322   7.66694151E-06   4.64109630E-03   2.28121014E-03   1.02140848E-02   1.36549762E-01   1.01648672E-01
BEEF                 6323   7.72508286E-06   4.78542711E-03   2.23786752E-03   1.02140848E-02   1.33303768E-01   9.74751382E-02
BEEF                 6324   7.56369926E-06   4.69175363E-03   2.15818787E-03   1.02140848E-02   1.26596147E-01   9.00754403E-02
BEEF                 6325   7.50617702E-06   4.39306023E-03   2.06721855E-03   1.02140848E-02   1.24223864E-01   8.58822003E-02
BEEF                 6326   7.51223737E-06   4.09130142E-03   2.02977669E-03   1.02140848E-02   1.28457759E-01   8.74212471E-02
BEEF                 6327   7.52393950E-06   4.14692300E-03   2.06243639E-03   1.02140848E-02   1.34241184E-01   9.10197285E-02
BEEF                 6328   7.58505015E-06   4.53979689E-03   2.17295682E-03   1.02140848E-02   1.40836247E-01   9.62335808E-02
BEEF                 6329   7.69069925E-06   4.98331248E-03   2.32313299E-03   1.02140848E-02   1.48311822E-01   1.03160514E-01
BEEF                 6330   7.76566868E-06   5.43591514E-03   2.48246370E-03   1.02140848E-02   1.59569600E-01   1.12588848E-01
BEEF                 6331   7.88433145E-06   5.85984285E-03   2.63407023E-03   1.02140848E-02   1.75439183E-01   1.24880063E-01
BEEF                 6332   8.01929337E-06   6.18760886E-03   2.73537860E-03   1.02140848E-02   1.88990998E-01   1.34555345E-01
BEEF                 6333   8.10835950E-06   6.38643363E-03   2.76889926E-03   1.02140848E-02   2.01921356E-01   1.41629615E-01
BEEF                 6334   8.21395946E-06   6.47057053E-03   2.74985560E-03   1.02140848E-02   2.09795757E-01   1.43761360E-01
BEEF                 6335   8.14554173E-06   6.42785398E-03   2.68812671E-03   1.02140848E-02   2.09689327E-01   1.39936849E-01
BEEF                 6336   8.12211345E-06   6.27142479E-03   2.60275313E-03   1.02140848E-02   2.02719027E-01   1.32405832E-01
BEEF                 6337   7.98336567E-06   6.05270471E-03   2.51059605E-03   1.02140848E-02   1.91655134E-01   1.23617627E-01
BEEF                 6338   7.94697131E-06   5.80599271E-03   2.43980568E-03   1.02140848E-02   1.83787289E-01   1.18975260E-01
BEEF                 6339   7.89865009E-06   5.63505920E-03   2.41330683E-03   1.02140848E-02   1.76297002E-01   1.16121836E-01
BEEF                 6340   7.96740144E-06   5.52883880E-03   2.42794804E-03   1.02140848E-02   1.68181950E-01   1.13550359E-01
BEEF                 6341   7.99909473E-06   5.45585903E-03   2.50067586E-03   1.02140848E-02   1.62070892E-01   1.13048822E-01
